source	target	weight
365	443	1.000000
365	446	1.000000
365	453	1.000000
365	460	1.000000
365	462	1.000000
365	631	1.000000
365	478	1.000000
365	524	1.000000
365	498	1.000000
365	497	1.000000
365	418	1.000000
365	535	1.000000
365	553	1.000000
365	555	1.000000
365	564	1.000000
365	60	1.000000
365	376	1.000000
365	1211	1.000000
365	237	1.000000
365	76	1.000000
365	438	1.000000
309	1006	1.000000
309	497	1.000000
309	584	1.000000
309	170	1.000000
309	526	1.000000
309	566	1.000000
309	123	1.000000
309	233	1.000000
309	169	1.000000
309	127	1.000000
309	32	1.000000
37	127	1.000000
37	182	1.000000
37	428	1.000000
37	327	1.000000
37	438	1.000000
37	564	1.000000
37	301	1.000000
37	412	1.000000
37	184	1.000000
37	154	1.000000
37	185	1.000000
37	62	1.000000
37	141	1.000000
37	473	1.000000
37	506	1.000000
37	462	1.000000
37	84	1.000000
37	11	1.000000
37	451	1.000000
37	48	1.000000
37	498	1.000000
37	553	1.000000
37	197	1.000000
37	383	1.000000
37	493	1.000000
37	360	1.000000
37	359	1.000000
37	443	1.000000
37	497	1.000000
37	418	1.000000
37	500	1.000000
37	119	1.000000
37	517	1.000000
37	147	1.000000
37	380	1.000000
37	225	1.000000
37	163	1.000000
37	535	1.000000
37	28	1.000000
37	566	1.000000
37	582	1.000000
37	32	1.000000
37	386	1.000000
37	540	1.000000
37	308	1.000000
37	283	1.000000
37	303	1.000000
37	478	1.000000
37	291	1.000000
37	217	1.000000
37	362	1.000000
37	60	1.000000
37	407	1.000000
37	87	1.000000
37	584	1.000000
37	446	1.000000
37	536	1.000000
37	207	1.000000
37	475	1.000000
37	170	1.000000
37	233	1.000000
37	449	1.000000
37	36	1.000000
37	76	1.000000
37	311	1.000000
37	409	1.000000
37	340	1.000000
37	495	1.000000
37	404	1.000000
37	104	1.000000
37	399	1.000000
37	505	1.000000
37	353	1.000000
37	524	1.000000
37	314	1.000000
37	156	1.000000
37	6	1.000000
37	447	1.000000
37	317	1.000000
37	376	1.000000
37	486	1.000000
37	1178	1.000000
37	358	1.000000
37	63	1.000000
37	559	1.000000
37	65	1.000000
37	72	1.000000
37	1030	1.000000
892	851	1.000000
892	699	1.000000
311	506	1.000000
311	386	1.000000
311	344	1.000000
311	292	1.000000
311	412	1.000000
311	1178	1.000000
311	21	1.000000
311	402	1.000000
311	36	1.000000
311	380	1.000000
311	446	1.000000
311	450	1.000000
311	497	1.000000
311	346	1.000000
311	84	1.000000
311	457	1.000000
311	496	1.000000
311	473	1.000000
311	449	1.000000
311	163	1.000000
311	358	1.000000
311	303	1.000000
311	156	1.000000
311	365	1.000000
311	301	1.000000
311	112	1.000000
311	339	1.000000
311	119	1.000000
311	262	1.000000
311	377	1.000000
311	516	1.000000
311	139	1.000000
311	54	1.000000
311	127	1.000000
311	147	1.000000
311	22	1.000000
166	535	1.000000
166	374	1.000000
166	493	1.000000
166	54	1.000000
166	139	1.000000
166	126	1.000000
166	497	1.000000
166	506	1.000000
166	127	1.000000
166	48	1.000000
166	383	1.000000
166	462	1.000000
166	147	1.000000
166	441	1.000000
166	428	1.000000
166	151	1.000000
166	340	1.000000
166	358	1.000000
166	283	1.000000
166	405	1.000000
166	584	1.000000
166	384	1.000000
166	253	1.000000
166	404	1.000000
305	48	1.000000
305	127	1.000000
305	253	1.000000
305	497	1.000000
305	535	1.000000
305	24	1.000000
305	139	1.000000
670	604	1.000000
670	1171	1.000000
670	946	1.000000
670	729	1.000000
670	833	1.000000
670	838	1.000000
670	892	1.000000
670	922	1.000000
670	1079	1.000000
670	766	1.000000
670	775	1.000000
670	624	1.000000
670	639	1.000000
670	631	1.000000
670	751	1.000000
670	743	1.000000
670	874	1.000000
670	748	1.000000
670	782	1.000000
670	789	1.000000
670	848	1.000000
670	1059	1.000000
670	830	1.000000
670	890	1.000000
670	957	1.000000
670	381	1.000000
670	772	1.000000
670	1006	1.000000
670	739	1.000000
670	1048	1.000000
670	983	1.000000
670	1104	1.000000
670	1160	1.000000
670	1086	1.000000
670	619	1.000000
670	245	1.000000
670	1178	1.000000
670	1199	1.000000
670	1200	1.000000
670	935	1.000000
670	989	1.000000
670	799	1.000000
670	768	1.000000
677	838	1.000000
677	699	1.000000
677	672	1.000000
677	806	1.000000
677	376	1.000000
677	719	1.000000
677	459	1.000000
677	922	1.000000
677	783	1.000000
677	830	1.000000
677	737	1.000000
677	882	1.000000
677	925	1.000000
677	975	1.000000
677	635	1.000000
677	920	1.000000
677	1116	1.000000
677	707	1.000000
677	1177	1.000000
44	566	1.000000
1206	890	1.000000
1206	933	1.000000
1206	672	1.000000
1206	600	1.000000
1206	1077	1.000000
1206	1178	1.000000
1206	1011	1.000000
1206	799	1.000000
364	62	1.000000
364	453	1.000000
364	922	1.000000
364	672	1.000000
364	253	1.000000
364	291	1.000000
364	404	1.000000
364	197	1.000000
364	127	1.000000
364	565	1.000000
364	791	1.000000
364	446	1.000000
364	14	1.000000
364	21	1.000000
364	428	1.000000
364	48	1.000000
364	327	1.000000
364	60	1.000000
364	61	1.000000
364	119	1.000000
364	123	1.000000
364	126	1.000000
364	457	1.000000
364	147	1.000000
364	566	1.000000
364	486	1.000000
364	225	1.000000
364	283	1.000000
364	303	1.000000
364	497	1.000000
364	317	1.000000
364	340	1.000000
364	351	1.000000
364	346	1.000000
364	380	1.000000
364	540	1.000000
364	154	1.000000
364	384	1.000000
364	520	1.000000
364	439	1.000000
364	441	1.000000
364	462	1.000000
364	582	1.000000
364	493	1.000000
364	498	1.000000
364	418	1.000000
364	500	1.000000
364	535	1.000000
364	553	1.000000
364	564	1.000000
364	376	1.000000
364	237	1.000000
364	76	1.000000
364	584	1.000000
565	48	1.000000
565	564	1.000000
565	493	1.000000
565	351	1.000000
565	152	1.000000
565	127	1.000000
565	1212	1.000000
565	566	1.000000
565	233	1.000000
565	946	1.000000
565	743	1.000000
565	147	1.000000
565	187	1.000000
565	237	1.000000
565	84	1.000000
565	253	1.000000
565	869	1.000000
565	517	1.000000
565	584	1.000000
565	357	1.000000
565	443	1.000000
565	1068	1.000000
565	170	1.000000
565	526	1.000000
565	497	1.000000
565	418	1.000000
359	376	1.000000
359	360	1.000000
359	253	1.000000
359	11	1.000000
359	442	1.000000
359	327	1.000000
359	154	1.000000
359	497	1.000000
359	565	1.000000
359	526	1.000000
359	237	1.000000
359	584	1.000000
359	152	1.000000
359	308	1.000000
359	346	1.000000
359	498	1.000000
359	317	1.000000
359	165	1.000000
359	314	1.000000
359	225	1.000000
359	141	1.000000
359	127	1.000000
359	283	1.000000
359	357	1.000000
359	404	1.000000
359	62	1.000000
359	169	1.000000
359	12	1.000000
359	446	1.000000
359	21	1.000000
359	84	1.000000
359	100	1.000000
359	48	1.000000
359	486	1.000000
359	506	1.000000
359	147	1.000000
359	471	1.000000
359	517	1.000000
359	364	1.000000
359	374	1.000000
359	163	1.000000
359	566	1.000000
359	520	1.000000
359	441	1.000000
359	443	1.000000
359	582	1.000000
359	478	1.000000
359	493	1.000000
359	500	1.000000
359	535	1.000000
359	553	1.000000
359	60	1.000000
359	576	1.000000
359	28	1.000000
359	428	1.000000
359	119	1.000000
359	123	1.000000
359	369	1.000000
359	383	1.000000
359	384	1.000000
359	462	1.000000
359	418	1.000000
359	564	1.000000
359	525	1.000000
359	470	1.000000
359	177	1.000000
524	619	1.000000
524	21	1.000000
524	768	1.000000
524	566	1.000000
524	11	1.000000
524	28	1.000000
524	32	1.000000
524	48	1.000000
524	72	1.000000
524	84	1.000000
524	119	1.000000
524	120	1.000000
524	123	1.000000
524	161	1.000000
524	127	1.000000
524	233	1.000000
524	147	1.000000
524	170	1.000000
524	157	1.000000
524	506	1.000000
524	141	1.000000
524	269	1.000000
524	317	1.000000
524	346	1.000000
524	369	1.000000
524	374	1.000000
524	380	1.000000
524	383	1.000000
524	384	1.000000
524	386	1.000000
524	187	1.000000
524	409	1.000000
524	404	1.000000
524	520	1.000000
524	441	1.000000
524	447	1.000000
524	462	1.000000
524	473	1.000000
524	498	1.000000
524	497	1.000000
524	418	1.000000
524	500	1.000000
524	535	1.000000
524	1178	1.000000
524	553	1.000000
524	1200	1.000000
524	564	1.000000
524	60	1.000000
524	376	1.000000
524	576	1.000000
524	584	1.000000
524	54	1.000000
524	126	1.000000
524	139	1.000000
524	283	1.000000
524	197	1.000000
876	591	1.000000
876	768	1.000000
876	791	1.000000
876	1011	1.000000
876	922	1.000000
876	941	1.000000
409	561	1.000000
409	527	1.000000
409	694	1.000000
409	776	1.000000
409	374	1.000000
675	1104	1.000000
225	517	1.000000
225	127	1.000000
225	497	1.000000
225	584	1.000000
225	376	1.000000
225	141	1.000000
225	566	1.000000
225	946	1.000000
225	21	1.000000
225	22	1.000000
225	72	1.000000
225	428	1.000000
225	82	1.000000
225	233	1.000000
225	96	1.000000
225	97	1.000000
225	119	1.000000
225	309	1.000000
225	155	1.000000
225	170	1.000000
225	81	1.000000
225	48	1.000000
225	187	1.000000
225	147	1.000000
225	253	1.000000
225	237	1.000000
225	386	1.000000
225	269	1.000000
225	283	1.000000
225	292	1.000000
225	308	1.000000
225	317	1.000000
225	340	1.000000
225	346	1.000000
225	348	1.000000
225	351	1.000000
225	357	1.000000
225	369	1.000000
225	154	1.000000
225	384	1.000000
225	404	1.000000
225	520	1.000000
225	450	1.000000
225	470	1.000000
225	462	1.000000
225	131	1.000000
225	582	1.000000
225	62	1.000000
225	486	1.000000
225	493	1.000000
225	495	1.000000
225	500	1.000000
225	553	1.000000
225	564	1.000000
225	60	1.000000
225	576	1.000000
225	76	1.000000
62	428	1.000000
62	377	1.000000
62	32	1.000000
62	43	1.000000
62	48	1.000000
62	207	1.000000
62	72	1.000000
62	84	1.000000
62	87	1.000000
62	92	1.000000
62	233	1.000000
62	141	1.000000
62	97	1.000000
62	514	1.000000
62	120	1.000000
62	123	1.000000
62	127	1.000000
62	131	1.000000
62	137	1.000000
62	150	1.000000
62	170	1.000000
62	156	1.000000
62	185	1.000000
62	359	1.000000
62	177	1.000000
62	147	1.000000
62	65	1.000000
62	255	1.000000
62	362	1.000000
62	269	1.000000
62	339	1.000000
62	283	1.000000
62	301	1.000000
62	360	1.000000
62	308	1.000000
62	584	1.000000
62	317	1.000000
62	346	1.000000
62	221	1.000000
62	364	1.000000
62	369	1.000000
62	371	1.000000
62	374	1.000000
62	376	1.000000
62	380	1.000000
62	154	1.000000
62	384	1.000000
62	566	1.000000
62	409	1.000000
62	404	1.000000
62	421	1.000000
62	441	1.000000
62	451	1.000000
62	457	1.000000
62	462	1.000000
62	209	1.000000
62	291	1.000000
62	473	1.000000
62	478	1.000000
62	486	1.000000
62	493	1.000000
62	497	1.000000
62	498	1.000000
62	500	1.000000
62	11	1.000000
62	506	1.000000
62	517	1.000000
62	525	1.000000
62	535	1.000000
62	1178	1.000000
62	553	1.000000
62	555	1.000000
62	60	1.000000
62	576	1.000000
1019	1020	1.000000
437	782	1.000000
437	48	1.000000
437	566	1.000000
437	497	1.000000
437	127	1.000000
437	340	1.000000
437	418	1.000000
437	126	1.000000
437	404	1.000000
437	409	1.000000
437	141	1.000000
437	358	1.000000
437	649	1.000000
437	374	1.000000
437	97	1.000000
437	365	1.000000
437	645	1.000000
437	1159	1.000000
437	1211	1.000000
437	478	1.000000
437	449	1.000000
437	839	1.000000
437	584	1.000000
437	376	1.000000
437	147	1.000000
437	308	1.000000
437	233	1.000000
437	119	1.000000
437	498	1.000000
437	441	1.000000
437	369	1.000000
437	32	1.000000
437	123	1.000000
437	1200	1.000000
437	428	1.000000
437	253	1.000000
437	535	1.000000
437	237	1.000000
437	743	1.000000
437	154	1.000000
437	131	1.000000
437	500	1.000000
437	446	1.000000
437	384	1.000000
437	1036	1.000000
437	187	1.000000
437	84	1.000000
437	432	1.000000
437	1132	1.000000
11	60	1.000000
11	84	1.000000
11	345	1.000000
11	253	1.000000
11	119	1.000000
11	123	1.000000
11	127	1.000000
11	233	1.000000
11	147	1.000000
11	48	1.000000
11	374	1.000000
11	566	1.000000
11	443	1.000000
11	498	1.000000
11	497	1.000000
576	76	1.000000
576	127	1.000000
576	768	1.000000
576	237	1.000000
576	922	1.000000
576	619	1.000000
576	777	1.000000
576	497	1.000000
576	338	1.000000
576	946	1.000000
576	418	1.000000
576	404	1.000000
576	838	1.000000
576	869	1.000000
576	48	1.000000
576	165	1.000000
576	441	1.000000
380	127	1.000000
380	447	1.000000
380	156	1.000000
380	566	1.000000
380	582	1.000000
380	48	1.000000
380	428	1.000000
380	119	1.000000
380	182	1.000000
380	506	1.000000
380	120	1.000000
380	303	1.000000
380	497	1.000000
380	54	1.000000
380	123	1.000000
380	517	1.000000
380	283	1.000000
380	369	1.000000
380	409	1.000000
380	28	1.000000
380	14	1.000000
380	84	1.000000
380	97	1.000000
380	100	1.000000
380	305	1.000000
380	301	1.000000
380	584	1.000000
380	374	1.000000
380	383	1.000000
380	443	1.000000
380	446	1.000000
380	451	1.000000
380	462	1.000000
380	478	1.000000
380	500	1.000000
380	441	1.000000
380	535	1.000000
380	553	1.000000
380	60	1.000000
380	311	1.000000
380	126	1.000000
380	170	1.000000
380	154	1.000000
380	197	1.000000
380	418	1.000000
380	442	1.000000
380	225	1.000000
611	614	1.000000
611	619	1.000000
611	647	1.000000
611	101	1.000000
611	706	1.000000
611	123	1.000000
611	743	1.000000
611	748	1.000000
611	853	1.000000
611	758	1.000000
611	1143	1.000000
611	838	1.000000
611	253	1.000000
611	890	1.000000
611	584	1.000000
611	921	1.000000
611	372	1.000000
611	975	1.000000
611	381	1.000000
611	989	1.000000
611	1006	1.000000
611	1125	1.000000
611	422	1.000000
611	1030	1.000000
611	497	1.000000
611	1171	1.000000
611	1193	1.000000
611	1200	1.000000
611	565	1.000000
611	1212	1.000000
844	843	1.000000
844	797	1.000000
844	799	1.000000
844	752	1.000000
844	833	1.000000
844	775	1.000000
844	1178	1.000000
749	1030	1.000000
749	768	1.000000
749	791	1.000000
749	898	1.000000
749	1036	1.000000
749	830	1.000000
749	651	1.000000
749	1006	1.000000
749	922	1.000000
749	647	1.000000
749	1034	1.000000
749	1178	1.000000
749	1213	1.000000
749	882	1.000000
749	853	1.000000
381	768	1.000000
381	1030	1.000000
381	838	1.000000
381	1200	1.000000
381	123	1.000000
381	869	1.000000
381	975	1.000000
381	1212	1.000000
381	989	1.000000
381	1079	1.000000
381	619	1.000000
381	566	1.000000
381	497	1.000000
381	848	1.000000
381	772	1.000000
381	1199	1.000000
381	1006	1.000000
381	743	1.000000
381	442	1.000000
381	253	1.000000
414	619	1.000000
414	127	1.000000
414	177	1.000000
636	957	1.000000
636	682	1.000000
636	692	1.000000
636	768	1.000000
636	782	1.000000
636	830	1.000000
636	833	1.000000
636	838	1.000000
636	874	1.000000
636	875	1.000000
636	890	1.000000
636	922	1.000000
636	946	1.000000
636	984	1.000000
636	1006	1.000000
636	422	1.000000
636	1107	1.000000
636	1213	1.000000
636	799	1.000000
1123	791	1.000000
1123	842	1.000000
1123	853	1.000000
645	838	1.000000
645	1200	1.000000
645	692	1.000000
645	1006	1.000000
645	988	1.000000
645	1178	1.000000
645	589	1.000000
645	604	1.000000
645	607	1.000000
645	848	1.000000
645	638	1.000000
645	639	1.000000
645	647	1.000000
645	651	1.000000
645	97	1.000000
645	897	1.000000
645	946	1.000000
645	619	1.000000
645	743	1.000000
645	748	1.000000
645	655	1.000000
645	830	1.000000
645	833	1.000000
645	836	1.000000
645	697	1.000000
645	869	1.000000
645	890	1.000000
645	921	1.000000
645	922	1.000000
645	933	1.000000
645	944	1.000000
645	374	1.000000
645	766	1.000000
645	975	1.000000
645	381	1.000000
645	989	1.000000
645	996	1.000000
645	591	1.000000
645	1010	1.000000
645	699	1.000000
645	422	1.000000
645	1030	1.000000
645	1036	1.000000
645	437	1.000000
645	1059	1.000000
645	1068	1.000000
645	631	1.000000
645	1107	1.000000
645	1171	1.000000
645	1199	1.000000
645	566	1.000000
645	1212	1.000000
645	1213	1.000000
645	576	1.000000
871	921	1.000000
871	589	1.000000
871	1079	1.000000
871	1213	1.000000
871	946	1.000000
871	729	1.000000
871	922	1.000000
871	988	1.000000
871	768	1.000000
871	996	1.000000
871	838	1.000000
871	1006	1.000000
871	836	1.000000
871	799	1.000000
871	672	1.000000
871	758	1.000000
871	830	1.000000
871	853	1.000000
871	890	1.000000
871	898	1.000000
871	951	1.000000
871	1030	1.000000
871	1036	1.000000
871	1048	1.000000
871	1178	1.000000
871	827	1.000000
491	308	1.000000
491	497	1.000000
491	126	1.000000
491	1200	1.000000
491	123	1.000000
491	253	1.000000
491	60	1.000000
491	772	1.000000
491	1178	1.000000
491	443	1.000000
491	441	1.000000
491	584	1.000000
491	946	1.000000
491	838	1.000000
491	619	1.000000
491	989	1.000000
491	839	1.000000
491	381	1.000000
491	347	1.000000
491	317	1.000000
491	233	1.000000
491	462	1.000000
491	154	1.000000
491	446	1.000000
491	338	1.000000
491	127	1.000000
491	177	1.000000
491	100	1.000000
491	553	1.000000
491	535	1.000000
491	1079	1.000000
491	566	1.000000
491	358	1.000000
491	418	1.000000
491	607	1.000000
680	1144	1.000000
433	436	1.000000
433	187	1.000000
433	197	1.000000
136	497	1.000000
932	706	1.000000
932	951	1.000000
932	623	1.000000
932	768	1.000000
932	764	1.000000
932	827	1.000000
932	679	1.000000
932	1205	1.000000
932	850	1.000000
932	719	1.000000
932	694	1.000000
932	1168	1.000000
932	615	1.000000
932	864	1.000000
932	1213	1.000000
932	1200	1.000000
932	215	1.000000
932	922	1.000000
932	988	1.000000
932	897	1.000000
932	797	1.000000
932	941	1.000000
932	604	1.000000
932	816	1.000000
932	842	1.000000
932	838	1.000000
932	619	1.000000
932	743	1.000000
932	497	1.000000
932	1179	1.000000
932	672	1.000000
932	671	1.000000
547	446	1.000000
547	16	1.000000
547	48	1.000000
547	84	1.000000
547	253	1.000000
547	127	1.000000
547	309	1.000000
547	147	1.000000
547	283	1.000000
547	303	1.000000
547	154	1.000000
547	383	1.000000
547	163	1.000000
547	566	1.000000
547	402	1.000000
547	404	1.000000
547	441	1.000000
547	497	1.000000
547	418	1.000000
547	128	1.000000
547	535	1.000000
547	187	1.000000
547	376	1.000000
547	484	1.000000
547	126	1.000000
547	498	1.000000
547	340	1.000000
742	428	1.000000
742	459	1.000000
742	566	1.000000
742	657	1.000000
742	692	1.000000
742	922	1.000000
742	838	1.000000
742	1006	1.000000
742	830	1.000000
742	776	1.000000
742	1030	1.000000
742	946	1.000000
742	869	1.000000
742	921	1.000000
742	1068	1.000000
742	1036	1.000000
742	672	1.000000
742	647	1.000000
742	651	1.000000
742	607	1.000000
742	837	1.000000
742	1160	1.000000
742	784	1.000000
742	1171	1.000000
742	619	1.000000
742	783	1.000000
742	751	1.000000
742	789	1.000000
742	1010	1.000000
742	1178	1.000000
742	1199	1.000000
742	1054	1.000000
742	957	1.000000
742	101	1.000000
742	604	1.000000
742	890	1.000000
742	126	1.000000
742	933	1.000000
742	766	1.000000
742	772	1.000000
742	1212	1.000000
742	1197	1.000000
742	422	1.000000
742	1200	1.000000
742	918	1.000000
742	842	1.000000
742	655	1.000000
742	753	1.000000
742	944	1.000000
742	951	1.000000
742	591	1.000000
742	697	1.000000
742	638	1.000000
742	743	1.000000
742	848	1.000000
742	975	1.000000
742	631	1.000000
742	777	1.000000
742	996	1.000000
742	739	1.000000
742	995	1.000000
742	1059	1.000000
742	836	1.000000
742	755	1.000000
742	853	1.000000
742	928	1.000000
742	855	1.000000
742	1048	1.000000
742	748	1.000000
742	1096	1.000000
742	1142	1.000000
742	771	1.000000
742	882	1.000000
742	589	1.000000
742	1133	1.000000
742	920	1.000000
742	938	1.000000
742	875	1.000000
742	694	1.000000
742	1187	1.000000
742	1116	1.000000
742	645	1.000000
742	1003	1.000000
742	1050	1.000000
742	639	1.000000
742	1083	1.000000
742	593	1.000000
742	48	1.000000
742	123	1.000000
742	170	1.000000
742	269	1.000000
742	584	1.000000
742	340	1.000000
742	495	1.000000
742	497	1.000000
742	418	1.000000
725	797	1.000000
725	1059	1.000000
725	626	1.000000
725	672	1.000000
676	692	1.000000
676	1199	1.000000
676	631	1.000000
676	797	1.000000
676	933	1.000000
676	672	1.000000
712	925	1.000000
338	101	1.000000
338	376	1.000000
338	253	1.000000
338	619	1.000000
338	54	1.000000
338	84	1.000000
338	566	1.000000
338	120	1.000000
338	127	1.000000
338	147	1.000000
338	170	1.000000
338	359	1.000000
338	48	1.000000
338	506	1.000000
338	838	1.000000
338	269	1.000000
338	283	1.000000
338	301	1.000000
338	584	1.000000
338	317	1.000000
338	327	1.000000
338	346	1.000000
338	154	1.000000
338	384	1.000000
338	441	1.000000
338	443	1.000000
338	451	1.000000
338	462	1.000000
338	582	1.000000
338	478	1.000000
338	497	1.000000
338	498	1.000000
338	418	1.000000
338	520	1.000000
338	535	1.000000
338	576	1.000000
810	830	1.000000
817	639	1.000000
817	631	1.000000
899	672	1.000000
899	838	1.000000
899	1213	1.000000
899	842	1.000000
899	1077	1.000000
266	97	1.000000
266	404	1.000000
266	87	1.000000
266	340	1.000000
266	62	1.000000
266	497	1.000000
602	768	1.000000
602	877	1.000000
602	600	1.000000
602	631	1.000000
602	606	1.000000
602	619	1.000000
602	957	1.000000
602	639	1.000000
602	658	1.000000
602	655	1.000000
602	687	1.000000
602	101	1.000000
602	729	1.000000
602	739	1.000000
602	769	1.000000
602	775	1.000000
602	782	1.000000
602	790	1.000000
602	833	1.000000
602	838	1.000000
602	874	1.000000
602	679	1.000000
602	890	1.000000
602	892	1.000000
602	897	1.000000
602	922	1.000000
602	1133	1.000000
602	975	1.000000
602	981	1.000000
602	983	1.000000
602	989	1.000000
602	1006	1.000000
602	1048	1.000000
602	1059	1.000000
602	1068	1.000000
602	1107	1.000000
602	1178	1.000000
602	1185	1.000000
602	777	1.000000
602	1197	1.000000
602	1199	1.000000
602	1213	1.000000
602	864	1.000000
602	797	1.000000
135	197	1.000000
135	72	1.000000
135	305	1.000000
135	505	1.000000
135	389	1.000000
135	428	1.000000
135	384	1.000000
135	1178	1.000000
135	399	1.000000
135	48	1.000000
135	84	1.000000
135	514	1.000000
135	327	1.000000
135	520	1.000000
135	246	1.000000
135	203	1.000000
135	524	1.000000
378	141	1.000000
984	783	1.000000
984	875	1.000000
984	591	1.000000
984	694	1.000000
984	748	1.000000
984	838	1.000000
984	882	1.000000
984	894	1.000000
984	920	1.000000
984	1077	1.000000
984	589	1.000000
984	624	1.000000
984	961	1.000000
984	941	1.000000
984	687	1.000000
984	672	1.000000
1162	139	1.000000
1162	1184	1.000000
1162	604	1.000000
1162	672	1.000000
1162	673	1.000000
1162	806	1.000000
1162	838	1.000000
1162	840	1.000000
1162	679	1.000000
1162	995	1.000000
1162	996	1.000000
1162	1059	1.000000
1162	1153	1.000000
1162	594	1.000000
1162	768	1.000000
1162	791	1.000000
1082	766	1.000000
1082	902	1.000000
1082	838	1.000000
1082	381	1.000000
1082	1006	1.000000
1082	1029	1.000000
1082	647	1.000000
1082	739	1.000000
1082	768	1.000000
1082	751	1.000000
1082	946	1.000000
1082	996	1.000000
1082	1200	1.000000
1082	1030	1.000000
1082	692	1.000000
1082	830	1.000000
1082	882	1.000000
1082	922	1.000000
1082	1059	1.000000
1082	909	1.000000
1082	1199	1.000000
1082	910	1.000000
1082	764	1.000000
1082	869	1.000000
1082	619	1.000000
444	404	1.000000
444	376	1.000000
444	127	1.000000
444	139	1.000000
444	576	1.000000
444	497	1.000000
444	170	1.000000
444	619	1.000000
444	97	1.000000
444	11	1.000000
444	165	1.000000
444	438	1.000000
444	566	1.000000
444	6	1.000000
444	253	1.000000
444	281	1.000000
444	22	1.000000
444	25	1.000000
444	782	1.000000
259	127	1.000000
259	147	1.000000
259	154	1.000000
259	498	1.000000
1142	922	1.000000
1142	682	1.000000
1142	800	1.000000
1142	957	1.000000
1142	594	1.000000
1142	631	1.000000
787	768	1.000000
787	1030	1.000000
590	890	1.000000
590	853	1.000000
590	692	1.000000
590	827	1.000000
590	600	1.000000
590	799	1.000000
590	693	1.000000
838	1006	1.000000
838	692	1.000000
838	609	1.000000
838	1200	1.000000
838	645	1.000000
838	830	1.000000
838	1068	1.000000
838	933	1.000000
838	772	1.000000
838	882	1.000000
838	922	1.000000
838	742	1.000000
838	657	1.000000
838	1010	1.000000
838	1036	1.000000
838	607	1.000000
838	422	1.000000
838	478	1.000000
838	589	1.000000
838	988	1.000000
838	1212	1.000000
838	946	1.000000
838	729	1.000000
838	126	1.000000
838	768	1.000000
838	566	1.000000
838	347	1.000000
838	851	1.000000
838	869	1.000000
838	497	1.000000
838	404	1.000000
838	909	1.000000
838	619	1.000000
838	418	1.000000
838	1133	1.000000
838	576	1.000000
838	215	1.000000
838	631	1.000000
838	638	1.000000
838	1178	1.000000
838	1170	1.000000
838	673	1.000000
838	697	1.000000
838	837	1.000000
838	639	1.000000
838	123	1.000000
838	233	1.000000
838	751	1.000000
838	743	1.000000
838	359	1.000000
838	748	1.000000
838	789	1.000000
838	699	1.000000
838	809	1.000000
838	1199	1.000000
838	655	1.000000
838	829	1.000000
838	833	1.000000
838	842	1.000000
838	101	1.000000
838	890	1.000000
838	777	1.000000
838	308	1.000000
838	12	1.000000
838	848	1.000000
838	935	1.000000
838	918	1.000000
838	957	1.000000
838	381	1.000000
838	739	1.000000
838	1030	1.000000
838	1059	1.000000
838	1075	1.000000
838	766	1.000000
838	582	1.000000
838	1086	1.000000
838	1160	1.000000
838	498	1.000000
838	921	1.000000
838	245	1.000000
838	775	1.000000
838	376	1.000000
838	459	1.000000
838	584	1.000000
838	989	1.000000
838	816	1.000000
707	1030	1.000000
707	768	1.000000
707	576	1.000000
707	600	1.000000
707	1011	1.000000
707	799	1.000000
707	1178	1.000000
707	933	1.000000
707	827	1.000000
68	1212	1.000000
68	498	1.000000
68	525	1.000000
68	111	1.000000
1007	768	1.000000
1007	791	1.000000
1007	1193	1.000000
1007	853	1.000000
1007	898	1.000000
1007	1030	1.000000
1007	838	1.000000
1007	890	1.000000
1007	1200	1.000000
1007	1068	1.000000
1007	1213	1.000000
1007	830	1.000000
1007	1006	1.000000
1007	789	1.000000
1007	975	1.000000
1007	651	1.000000
1007	996	1.000000
1007	729	1.000000
1007	1170	1.000000
1007	946	1.000000
1007	1059	1.000000
1007	988	1.000000
1007	1160	1.000000
1007	566	1.000000
1007	1178	1.000000
1007	619	1.000000
1007	645	1.000000
1007	995	1.000000
1007	743	1.000000
1007	497	1.000000
1007	1199	1.000000
1007	101	1.000000
1007	766	1.000000
1007	699	1.000000
1007	783	1.000000
1007	584	1.000000
1007	910	1.000000
1007	983	1.000000
1007	922	1.000000
1007	607	1.000000
1007	631	1.000000
1007	381	1.000000
1007	647	1.000000
1007	775	1.000000
1007	933	1.000000
1007	897	1.000000
1007	1088	1.000000
1007	1024	1.000000
1007	697	1.000000
1007	614	1.000000
1007	1135	1.000000
1007	833	1.000000
1007	624	1.000000
1007	1096	1.000000
1007	989	1.000000
1007	1003	1.000000
1007	404	1.000000
1007	1026	1.000000
1007	1118	1.000000
1007	1107	1.000000
1007	1155	1.000000
1007	864	1.000000
1007	740	1.000000
1007	1212	1.000000
1007	1153	1.000000
1007	827	1.000000
1007	693	1.000000
1007	1034	1.000000
1007	695	1.000000
1007	609	1.000000
1007	692	1.000000
1007	1215	1.000000
1007	657	1.000000
826	614	1.000000
826	830	1.000000
826	1006	1.000000
826	692	1.000000
826	898	1.000000
826	1030	1.000000
826	768	1.000000
826	791	1.000000
826	1028	1.000000
826	1029	1.000000
826	890	1.000000
826	853	1.000000
826	909	1.000000
826	623	1.000000
826	672	1.000000
826	799	1.000000
826	657	1.000000
826	838	1.000000
826	606	1.000000
826	922	1.000000
826	794	1.000000
307	1178	1.000000
307	36	1.000000
